Date,name,Scenario,Figure,Value,BusinessUnit,Factor
11/1/2023,Coal Dry Mining (Mt),Actual,Month,0.5808,ACME,1000000
11/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,6.86676,ACME,1000000
11/1/2023,Drills per Hour (TOH),Actual,Month,601.46892,Drill & Blast Division,1
11/1/2023,Drills per Hour (TOH),Actual,Month,31605.04632,Pacific Surface Mining Solutions,1
11/1/2023,Drills per Hour (TOH),Actual,Month,30787.09932,Geomining Innovations,1
11/1/2023,Drills per Hour (TOH),Actual,Month,250.09584,Deep Earth Exploration Unit,1
11/1/2023,Drills per Hour (TOH),Actual,Month,150.8208,ACME,1
11/1/2023,Drills per Hour (TOH),Actual,Month,48645.243,Rock Solid Enterprises,1
11/1/2023,Drills per Hour (TOH),Actual,Month,5116.46244,Core Extraction Systems,1
11/1/2023,Drills per Hour (TOH),Actual,Month,6942.5574,Mineral Extraction Technologies,1
11/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,2885.32296,Geomining Innovations,1
11/1/2023,Rate (Mt.EFH Km),Actual,Month,2476.79508,Geomining Innovations,1
11/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,3877.89912,Core Extraction Systems,1
11/1/2023,Rate (Mt.EFH Km),Actual,Month,3837.32916,Core Extraction Systems,1
11/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,4902.87516,Mineral Extraction Technologies,1
11/1/2023,Rate (Mt.EFH Km),Actual,Month,4756.67556,Mineral Extraction Technologies,1
11/1/2023,Coal Mined (Mt),Actual,Year-To-Date,81.47676,Deep Earth Exploration Unit,1000000
11/1/2023,Coal Mined (Mt),Actual,Month,7.52808,Deep Earth Exploration Unit,1000000
11/1/2023,Coal Mined (Mt),Plan,Year-To-Date,84.25752,Deep Earth Exploration Unit,1000000
12/1/2023,Coal Mined (Mt),Actual,Year-To-Date,88.7646,Deep Earth Exploration Unit,1000000
12/1/2023,Coal Mined (Mt),Actual,Month,7.28784,Deep Earth Exploration Unit,1000000
12/1/2023,Coal Dry Mining (Mt),Plan,Month,0.64284,ACME,1000000
12/1/2023,Utility (%),Actual,Year-To-Date,49.38,Deep Earth Exploration Unit,1
12/1/2023,Utility (%),Actual,Month,53.448,Deep Earth Exploration Unit,1
12/1/2023,Utility (%),Plan,Year-To-Date,56.796,Deep Earth Exploration Unit,1
12/1/2023,Utility (%),Plan,Month,59.676,Deep Earth Exploration Unit,1
12/1/2023,Coal Mined $&$!,Plan,Year-To-Date,92.63604,Deep Earth Exploration Unit,1000000
12/1/2023,Coal Mined (Mt),Plan,Month,8.37852,Deep Earth Exploration Unit,1000000
12/1/2023,Coal Mined (Mt),Actual,Month,2.028,ACME,1000000
12/1/2023,Coal Mined (Mt),Plan,Year-To-Date,24.57384,ACME,1000000
12/1/2023,Coal Mined (Mt),Plan,Month,2.2476,ACME,1000000
12/1/2023,Yield (%),Actual,Month,40.908,Deep Earth Exploration Unit,1
12/1/2023,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
12/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,14.79864,Deep Earth Exploration Unit,1000000
12/1/2023,Coal Dry Mining (Mt),Actual,Month,0.6036,Deep Earth Exploration Unit,1000000
12/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,21.09828,Deep Earth Exploration Unit,1000000
12/1/2023,Coal Dry Mining (Mt),Plan,Month,3.0048,Deep Earth Exploration Unit,1000000
12/1/2023,Coal Dry Mining (Mt),Actual,Month,0.62316,ACME,1000000
12/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,7.50948,ACME,1000000
12/1/2023,Drills per Hour (TOH),Actual,Month,629.24148,Drill & Blast Division,1
12/1/2023,Drills per Hour (TOH),Actual,Month,31457.49312,Pacific Surface Mining Solutions,1
12/1/2023,Drills per Hour (TOH),Actual,Month,30967.41768,Geomining Innovations,1
12/1/2023,Drills per Hour (TOH),Actual,Month,246.3042,Deep Earth Exploration Unit,1
12/1/2023,Drills per Hour (TOH),Actual,Month,137.301,ACME,1
12/1/2023,Drills per Hour (TOH),Actual,Month,48288.45948,Rock Solid Enterprises,1
12/1/2023,Drills per Hour (TOH),Actual,Month,5382.27816,Core Extraction Systems,1
12/1/2023,Drills per Hour (TOH),Actual,Month,7026.69156,Mineral Extraction Technologies,1
12/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,2794.9068,Geomining Innovations,1
12/1/2023,Rate (Mt.EFH Km),Actual,Month,2348.53824,Geomining Innovations,1
12/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,3836.1546,Core Extraction Systems,1
12/1/2023,Rate (Mt.EFH Km),Actual,Month,3400.37904,Core Extraction Systems,1
12/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,4869.46164,Mineral Extraction Technologies,1
1/1/2024,Rate (Mt.EFH Km),Actual,Year-To-Date,4286.69112,Mineral Extraction Technologies,1
1/1/2024,Rate (Mt.EFH Km),Actual,Month,4286.69112,Mineral Extraction Technologies,1
1/1/2024,Coal Dry Mining (Mt),Plan,Month,0.6696,ACME,1000000
1/1/2024,Utility (%),Actual,Year-To-Date,51.336,Deep Earth Exploration Unit,1
1/1/2024,Utility (%),Actual,Month,51.336,Deep Earth Exploration Unit,1
1/1/2024,Utility (%),Plan,Year-To-Date,54.18,Deep Earth Exploration Unit,1
1/1/2024,Utility (%),Plan,Month,54.18,Deep Earth Exploration Unit,1
1/1/2024,Coal Mined (Mt),Actual,Year-To-Date,5.2488,Deep Earth Exploration Unit,1000000
1/1/2024,Coal Mined (Mt),Actual,Month,5.2488,Deep Earth Exploration Unit,1000000
1/1/2024,Coal Mined (Mt),Plan,Year-To-Date,6.47148,Deep Earth Exploration Unit,1000000
1/1/2024,Coal Mined (Mt),Plan,Month,6.47148,Deep Earth Exploration Unit,1000000
1/1/2024,Coal Mined (Mt),Actual,Year-To-Date,2.11512,ACME,1000000
1/1/2024,Coal Mined (Mt),Actual,Month,2.11512,ACME,1000000
1/1/2024,Yield (%),Actual,Year-To-Date,38.988,Deep Earth Exploration Unit,1
1/1/2024,Yield (%),Actual,Month,38.988,Deep Earth Exploration Unit,1
1/1/2024,Yield (%),Plan,Year-To-Date,44.4,Deep Earth Exploration Unit,1
1/1/2024,Yield (%),Plan,Month,44.4,Deep Earth Exploration Unit,1
1/1/2024,Coal Dry Mining (Mt),Actual,Year-To-Date,0.59832,ACME,1000000
1/1/2024,Coal Dry Mining (Mt),Actual,Month,0.59832,ACME,1000000
1/1/2024,Coal Dry Mining (Mt),Plan,Year-To-Date,0.6696,ACME,1000000
1/1/2024,Drills per Hour (TOH),Actual,Month,680.61096,Drill & Blast Division,1
1/1/2024,Drills per Hour (TOH),Actual,Month,31437.59928,Pacific Surface Mining Solutions,1
1/1/2024,Drills per Hour (TOH),Actual,Month,32861.4348,Geomining Innovations,1
1/1/2024,Drills per Hour (TOH),Actual,Month,253.27308,Deep Earth Exploration Unit,1
1/1/2024,Drills per Hour (TOH),Actual,Month,147.02688,ACME,1
1/1/2024,Drills per Hour (TOH),Actual,Month,44964.3546,Rock Solid Enterprises,1
1/1/2024,Drills per Hour (TOH),Actual,Month,5008.13448,Core Extraction Systems,1
1/1/2024,Drills per Hour (TOH),Actual,Month,6140.2668,Mineral Extraction Technologies,1
1/1/2024,Rate (Mt.EFH Km),Actual,Year-To-Date,3387.63492,Geomining Innovations,1
1/1/2024,Rate (Mt.EFH Km),Actual,Month,3387.63492,Geomining Innovations,1
1/1/2024,Rate (Mt.EFH Km),Actual,Year-To-Date,3635.81808,Core Extraction Systems,1
2/1/2024,Rate (Mt.EFH Km),Actual,Year-To-Date,4502.01324,Mineral Extraction Technologies,1
2/1/2024,Rate (Mt.EFH Km),Actual,Month,4729.55676,Mineral Extraction Technologies,1
2/1/2024,Coal Dry Mining (Mt),Plan,Month,0.3024,ACME,1000000
2/1/2024,Utility (%),Actual,Year-To-Date,50.88,Deep Earth Exploration Unit,1
2/1/2024,Utility (%),Actual,Month,50.4,Deep Earth Exploration Unit,1
2/1/2024,Utility (%),Plan,Year-To-Date,54.18,Deep Earth Exploration Unit,1
2/1/2024,Utility (%),Plan,Month,54.18,Deep Earth Exploration Unit,1
2/1/2024,Coal Mined (Mt),Actual,Year-To-Date,10.49508,Deep Earth Exploration Unit,1000000
2/1/2024,Coal Mined (Mt),Actual,Month,5.24628,Deep Earth Exploration Unit,1000000
2/1/2024,Coal Mined (Mt),Plan,Year-To-Date,12.41856,Deep Earth Exploration Unit,1000000
2/1/2024,Coal Mined (Mt),Plan,Month,5.94708,Deep Earth Exploration Unit,1000000
2/1/2024,Coal Mined (Mt),Actual,Year-To-Date,3.50472,ACME,1000000
2/1/2024,Coal Mined (Mt),Actual,Month,1.38972,ACME,1000000
2/1/2024,Yield (%),Actual,Year-To-Date,38.448,Deep Earth Exploration Unit,1
2/1/2024,Yield (%),Actual,Month,37.812,Deep Earth Exploration Unit,1
2/1/2024,Yield (%),Plan,Year-To-Date,44.4,Deep Earth Exploration Unit,1
2/1/2024,Yield (%),Plan,Month,44.4,Deep Earth Exploration Unit,1
2/1/2024,Coal Dry Mining (Mt),Actual,Year-To-Date,0.9234,ACME,1000000
2/1/2024,Coal Dry Mining (Mt),Actual,Month,0.32496,ACME,1000000
2/1/2024,Coal Dry Mining (Mt),Plan,Year-To-Date,0.972,ACME,1000000
2/1/2024,Drills per Hour (TOH),Actual,Month,11816.09136,Drill & Blast Division,1
2/1/2024,Drills per Hour (TOH),Actual,Month,31569.06732,Pacific Surface Mining Solutions,1
2/1/2024,Drills per Hour (TOH),Actual,Month,31806.83544,Geomining Innovations,1
2/1/2024,Drills per Hour (TOH),Actual,Month,238.66164,Deep Earth Exploration Unit,1
2/1/2024,Drills per Hour (TOH),Actual,Month,163.38564,ACME,1
2/1/2024,Drills per Hour (TOH),Actual,Month,47195.06388,Rock Solid Enterprises,1
2/1/2024,Drills per Hour (TOH),Actual,Month,5030.44356,Core Extraction Systems,1
2/1/2024,Drills per Hour (TOH),Actual,Month,6990.54324,Mineral Extraction Technologies,1
2/1/2024,Rate (Mt.EFH Km),Actual,Year-To-Date,2898.22812,Geomining Innovations,1
2/1/2024,Rate (Mt.EFH Km),Actual,Month,2375.06892,Geomining Innovations,1
2/1/2024,Rate (Mt.EFH Km),Actual,Year-To-Date,3508.93608,Core Extraction Systems,1
3/1/2024,Coal Mined (Mt),Plan,Year-To-Date,18.93912,Deep Earth Exploration Unit,1000000
3/1/2024,Coal Mined (Mt),Plan,Month,6.52056,Deep Earth Exploration Unit,1000000
3/1/2024,Utility (%),Plan,Year-To-Date,54.18,Deep Earth Exploration Unit,1
3/1/2024,Utility (%),Plan,Month,54.18,Deep Earth Exploration Unit,1
3/1/2024,Yield (%),Plan,Year-To-Date,44.4,Deep Earth Exploration Unit,1
3/1/2024,Yield (%),Plan,Month,44.4,Deep Earth Exploration Unit,1
3/1/2024,Coal Dry Mining (Mt),Plan,Year-To-Date,1.41636,ACME,1000000
4/1/2024,Coal Dry Mining (Mt),Plan,Year-To-Date,1.41636,ACME,1000000
5/1/2024,Coal Dry Mining (Mt),Plan,Year-To-Date,1.41636,ACME,1000000
6/1/2024,Coal Dry Mining (Mt),Plan,Year-To-Date,1.41636,ACME,1000000
7/1/2024,Coal Dry Mining (Mt),Plan,Year-To-Date,1.41636,ACME,1000000
8/1/2024,Coal Dry Mining (Mt),Plan,Year-To-Date,1.41636,ACME,1000000
9/1/2024,Coal Dry Mining (Mt),Plan,Year-To-Date,1.41636,ACME,1000000
10/1/2024,Coal Dry Mining (Mt),Plan,Year-To-Date,1.41636,ACME,1000000
11/1/2024,Coal Dry Mining (Mt),Plan,Year-To-Date,1.41636,ACME,1000000
12/1/2024,Coal Dry Mining (Mt),Plan,Year-To-Date,1.41636,ACME,1000000
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
